عطل,negative
عفريت,negative
عفن,negative
عفنت,negative
عك,negative
عكش,negative
علق,negative
علقه,negative
عمي,negative
عميل,negative
عناء,negative
عناد,negative
عنتري,negative
عنجهيه,negative
عنصري,negative
عنصريه,negative
عنف,negative
عنوا,negative
عنيف,negative
عنيفه,negative
عهر,negative
عوالم,negative
عور,negative
عوض,negative
عويل,negative
عياط,negative
عياط,negative
عيب,negative
عيبًا,negative
عيط,negative
عيطت,negative
عيل,negative
غار,negative
غاضب,negative
غافل,negative
غبا,negative
غباء,negative
غباوه,negative
غباؤ,negative
غبائ,negative
غبائك,negative
غبائه,negative
غبي,negative
غبيي,negative
غتيت,negative
غجر,negative
غدار,negative
غدر,negative
غدرا,negative
غرر,negative
غرق,negative
غرمان,negative
غرور,negative
غريب,negative
غريبه,negative
غريم,negative
غش,negative
غشاش,negative
غشك,negative
غصب,negative
غصبا,negative
غضب,negative
غضبك,negative
غفل,negative
غفو,negative
غل,negative
غلاستك,negative
غلاسه,negative
غلب,negative
غلبان,negative
غلبانه,negative
غلس,negative
غلط,negative
غلطان,negative
غلطت,negative
غلطه,negative
غلظ,negative
غلوش,negative
غلول,negative
غم,negative
غمه,negative
غور,negative
غوغاء,negative
غوغائ,negative
غيبو,negative
غيظ,negative
غيظك,negative
فاتر,negative
فاجر,negative
فاحش,negative
فاسد,negative
فاسدين,negative
فاسق,negative
فاشخ,negative
فاشل,negative
فاشي,negative
فاشيه,negative
فاضي,negative
فاضيالكو,negative
فاقت,negative
فالح,negative
فايح,negative
فبرك,negative
فتت,negative
فتش,negative
فتن,negative
فتوه,negative
فجر,negative
فجل,negative
فجور,negative
فحش,negative
فخ,negative
فخفخ,negative
فرت,negative
فرس,negative
فرط,negative
فرعن,negative
فرفر,negative
فرم,negative
فساد,negative
فسادا,negative
فسد,negative
فسدت,negative
فسق,negative
فسل,negative
فشخ,negative
فشر,negative
فشل,negative
فشلت,negative
فشلتم,negative
فشيخ,negative
فشيق,negative
فصل,negative
فضح,negative
فضحت,negative
فضحتو,negative
فضيحه,negative
فظ,negative
فظاظ,negative
فظيع,negative
فقر,negative
فقعتولها,negative
فقعتوهال,negative
فقك,negative
فقير,negative
فكك,negative
فككم,negative
فكيك,negative
فلس,negative
فلول,negative
فنجري,negative
فوضوي,negative
فوضي,negative
فوقوا,negative
فياجرا,negative
قابض,negative
قاتل,negative
قاذورات,negative
قارف,negative
قاس,negative
قاص,negative
قاصي,negative
قاطع,negative
قاع,negative
قباح,negative
قباحه,negative
قبح,negative
قبر,negative
قبض,negative
قبضت,negative
قبيح,negative
قتال,negative
قتل,negative
قتلت,negative
قتلتو,negative
قتلو,negative
قتلي,negative
قتيل,negative
قحاب,negative
قحب,negative
قذارتك,negative
قذاره,negative
قذر,negative
قذزر,negative
قذير,negative
قرد,negative
قرص,negative
قرطستك ,negative
قرف,negative
قرفت,negative
قرفو,negative
قرود,negative
قسوه,negative
قصاص,negative
قصر,negative
قصفها,negative
قضايا,negative
قضائيه,negative
قضي,negative
قطع,negative
قطعتو,negative
قفانا,negative
قلش,negative
قلق,negative
قمع,negative
قمعك,negative
قنبله,negative
قنص,negative
قهر,negative
كاتم,negative
كادب,negative
كادح,negative
كاذب,negative
كاذبو,negative
كاذبون,negative
كارثه,negative
كاره,negative
كازب,negative
كافر,negative
كائد,negative
كائدين,negative
كبت,negative
كبرا,negative
كتاتون,negative
كتاكيت,negative
كتاكيتو,negative
كتاويت,negative
كتف,negative
كتفو,negative
كتم,negative
كحم,negative
كخه,negative
كداب,negative
كدب,negative
كدبو,negative
كدس,negative
كذااب,negative
كذاب,negative
كذب,negative
كذبا,negative
كذبت,negative
كراهيه,negative
كرب,negative
كرباج,negative
كره,negative
كرهاك,negative
كرهت,negative
كرهناك,negative
كرهو ,negative
كرهوا,negative
كريه,negative
كريهنك,negative
كس,negative
كستك,negative
كسر,negative
كسف,negative
كسك,negative
كسم,negative
كسمك,negative
كسه,negative
كسها,negative
كشر,negative
كفا,negative
كفار,negative
كفاك,negative
كفايا,negative
كفايه,negative
كفر,negative
كفرو,negative
كفن,negative
كلااب,negative
كلاب,negative
كلابا,negative
كلاكيع,negative
كلامنجي,negative
كلب,negative
كلك,negative
كلمانجي,negative
كلمنجي,negative
كماشه,negative
كمم,negative
كمين,negative
كوابيسك,negative
كوسه,negative
كيد,negative
كئابه,negative
كئيب,negative
لابس,negative
لاذع,negative
لامثالك,negative
لامؤاخذه,negative
لايهمل,negative
لبستو,negative
لبوه,negative
لتصمت,negative
لتقتيل,negative
لجا,negative
لجم,negative
لحس,negative
لحيسقط,negative
لذع,negative
لزق,negative
لسع,negative
لص,negative
لطش,negative
لطم,negative
لعان,negative
لعن,negative
لعنة,negative
لغط,negative
لغو,negative
لغي,negative
لفق,negative
لقن,negative
للغيظ,negative
لهب,negative
لهوي,negative
لواط,negative
لوث,negative
لوح,negative
لوطيا,negative
ليف,negative
لئيم,negative
مابحبكيش,negative
مابستحماش,negative
مابيعرفوش,negative
مات,negative
ماتت,negative
ماتربتيش,negative
ماتغور,negative
ماتو,negative
ماتوا,negative
ماجور,negative
مازق,negative
ماسخ,negative
ماسوني,negative
ماطل,negative
ماعندناش,negative
مافقناش,negative
مالكيش,negative
مانعرفوش,negative
مانموتك,negative
مايصحش,negative
مايل,negative
ماينفعش,negative
مأساه,negative
مأنتخ,negative
مبتحترميش,negative
مبتعرفش,negative
مبض,negative
مبول,negative
مت,negative
متاجر,negative
متأخر,negative
متأسلم,negative
متأمر,negative
متبعبص,negative
متبلطج,negative
متتعر,negative
متجاهل,negative
متحامل,negative
متحركوش,negative
متحزم,negative
متحول,negative
متخاذل,negative
متخفيش,negative
متخلف,negative
متخلفه,negative
مترب,negative
مترباش,negative
متستغلش,negative
متستغليش,negative
متسخ,negative
متسكتش,negative
متسكتيش,negative
متسلق,negative
متسول,negative
متشدد,negative
متشرد,negative
متشرمط,negative
متشيع,negative
متضايق,negative
متطرف,negative
متظاهر,negative
متظاهرون,negative
متظاهرين,negative
متعاط,negative
متعصب,negative
متعقد,negative
متعوس,negative
متغاظ,negative
متفجر,negative
متفحش,negative
متفرق,negative
متقاعس,negative
متقاعس ,negative
متقطع,negative
متقطعه,negative
متقلب,negative
متكبر,negative
متكتكتكت,negative
متكوكت,negative
متملق,negative
متناك,negative
متناكه,negative
متنفذش,negative
متنيل,negative
متهزئ,negative
متهم,negative
متهما,negative
متهوره,negative
متهيج,negative
متواطئ,negative
متوحش,negative
متيس,negative
مثلي,negative
مجبر,negative
مجحود,negative
مجرم,negative
مجزره,negative
مجنون,negative
مجهول,negative
مجوس,negative
محاصر,negative
محاكمتهم,negative
محال,negative
محايله,negative
محبط,negative
محبوس,negative
محبوسه,negative
محترمتش,negative
محتكر,negative
محتل,negative
محدود,negative
محرض,negative
محرف,negative
محروق,negative
محروم,negative
محزق,negative
محسوبيه,negative
محشش,negative
محصلتش,negative
محظور,negative
محكوم,negative
محموق,negative
محن,negative
مخادع,negative
مخالف,negative
مخب,negative
مخبول,negative
مختطف,negative
مختل,negative
مخدر,negative
مخرب,negative
مخربئه,negative
مخز,negative
مخطىء,negative
مخطئ,negative
مخل,negative
مخله,negative
مخلوع,negative
مخمور,negative
مخنوق,negative
مخيف,negative
مداعر,negative
مدايق,negative
مدايقه,negative
مدبر,negative
مدلس,negative
مدمر,negative
مدمن,negative
مذبحه,negative
مراره,negative
مراوغه,negative
مربكيش,negative
مربوطين,negative
مرتبك,negative
مرتزق,negative
مرتزقه,negative
مرض,negative
مرعب,negative
مرعوب,negative
مرفوض,negative
مرمط,negative
مريض,negative
مزاج,negative
مزايد,negative
مزحوم,negative
مزعج,negative
مزعلكم,negative
مزعلني,negative
مزقوق,negative
مزقوك,negative
مزور,negative
مزيف,negative
مساطيل,negative
مساوم,negative
مساومه,negative
مسبش,negative
مستبيع,negative
مستحمل,negative
مستحملينك,negative
مستحيل,negative
مستخب,negative
مستسلم,negative
مستغفلا,negative
مستفذ,negative
مستفز,negative
مستفزه,negative
مستكرد,negative
مستميت,negative
مستنسخ,negative
مستنقع,negative
مسجون,negative
مسجونين,negative
مسح,negative
مسخ,negative
مسخر,negative
مسخره,negative
مسرطن,negative
مسروق,negative
مسطول,negative
مسعور,negative
مسلح,negative
مسمم,negative
مسموم,negative
مسيء,negative
مسيءه,negative
مشاجره,negative
مشاكس,negative
مشاكل,negative
مشانق,negative
مشبوه,negative
مشتمش,negative
مشعوذ,negative
مشكل,negative
مشكلته,negative
مشكله,negative
مشموم,negative
مشوه,negative
مشين,negative
مصاب,negative
مصايب,negative
مصتبح,negative
مصرع,negative
مصطنع,negative
مصلحج,negative
مصيبه,negative
مضاد,negative
مضروب,negative
مضطرب,negative
مضلل,negative
مضيق,negative
مطبلاتي,negative
مطحون,negative
مطرود,negative
مطرودا,negative
مطعون,negative
مطمع,negative
مطوه,negative
مظالم,negative
مظاهرات,negative
مظاهراتهم,negative
مظاهره,negative
مظلمه,negative
مظلوم,negative
معاد,negative
معاداتك,negative
معارضه,negative
معارضيهم,negative
معاق,negative
معاناه,negative
معاند,negative
معتد,negative
معتقل,negative
معتقلين,negative
معتقلين,negative
معتقليين,negative
معتوه,negative
معدوم,negative
معرس,negative
معرص,negative
معركه,negative
معزول,negative
معشوق,negative
معصوم,negative
معصيه,negative
معفن,negative
معقد,negative
معقم,negative
معلش,negative
معناة,negative
معندهمش,negative
معوق,negative
معيب,negative
مغالط,negative
مغتاب,negative
مغتصب,negative
مغرر,negative
مغرض,negative
مغرور,negative
مغشوش,negative
مغفل,negative
مغلوط,negative
مغيب,negative
مفتت,negative
مفتر,negative
مفتري,negative
مفتريه,negative
مفتريين,negative
مفجوع,negative
مفرط,negative
مفسد,negative
مفشوخ,negative
مفضوح,negative
مفهمش,negative
مقاوم,negative
مقتك,negative
مقتل,negative
مقرف,negative
مقزز,negative
مقشف,negative
مقض,negative
مقطف,negative
مقلب,negative
مقلبظ,negative
مقموص,negative
مقهور,negative
مقيد,negative
مكبوت,negative
مكتف,negative
مكذوب,negative
مكر,negative
مكرو,negative
مكروب,negative
مكروه,negative
مكسوف,negative
مكشر,negative
ملاوع,negative
ملاوعه,negative
ملثم,negative
ملحد,negative
ملزق,negative
ملط,negative
ملطش,negative
ملعوب,negative
ملعون,negative
ملل,negative
ملوث,negative
ممسح,negative
ممل,negative
ممول,negative
مموه,negative
مميت,negative
مناخير,negative
منافق,negative
منافقو,negative
منافقيك,negative
منافقين,negative
منايك,negative
منتحر,negative
منتفع,negative
منتهك,negative
منحرف,negative
منحط,negative
منحل,negative
منحوس,negative
منخليش,negative
مندبه,negative
مندس,negative
منشق,negative
منع,negative
منعديهوش,negative
منفر,negative
منفصم,negative
منفعل,negative
منفلت,negative
منقوص,negative
منكر,negative
منكسفهوش,negative
منهار,negative
منهوب,negative
منوم,negative
منيل,negative
منيوك,negative
مهابيل,negative
مهاجم,negative
مهانه,negative
مهبوش,negative
مهبول,negative
مهتاج,negative
مهدر,negative
مهدود,negative
مهذب,negative
مهربه,negative
مهزء,negative
مهزا,negative
مهزل,negative
مهل,negative
مهمش,negative
مهنج,negative
مهين,negative
موءامر,negative
موائم,negative
موت,negative
موحوح,negative
موسخ,negative
موقوف,negative
موكوس,negative
مولتوف,negative
مولوتوف,negative
مومس,negative
موه,negative
موهوم,negative
مؤامر,negative
مؤامرات,negative
مؤامرت,negative
مؤامره,negative
مؤخر,negative
مؤذ,negative
مؤلم,negative
ميحسش,negative
ميسؤس,negative
ميلزمنيش,negative
نار,negative
نارك,negative
ناسي,negative
ناقص,negative
ناهب,negative
نايب,negative
نايكاك,negative
نباح,negative
نبح,negative
نبذ,negative
نبطل,negative
نبك,negative
نبكي,negative
نتبعزق,negative
نتجاهل,negative
نتحبس,negative
نتحبسو,negative
نتحرق,negative
نتحملك,negative
نتخاذل,negative
نتخاصم,negative
نتخانق,negative
نتخرس,negative
نتخزوق,negative
نتخض,negative
نتخطف,negative
نتخلي,negative
نتدخل,negative
نتراجع,negative
نترب,negative
نتربي,negative
نترحم,negative
نتردد,negative
نتريق,negative
نتسجن,negative
نتسحل,negative
نتسول,negative
نتش,negative
نتشتم,negative
نتشرد,negative
نتشل,negative
نتشلح,negative
نتشملل,negative
نتصاب,negative
نتطاول,negative
نتظاهر,negative
نتظلم,negative
نتعارض,negative
نتعاطوها,negative
نتعدم,negative
نتعذب,negative
نتعر,negative
نتعرض,negative
نتعقب,negative
نتكتم,negative
نتكسف,negative
نتلسع,negative
نتلم,negative
نتمسح,negative
نتن,negative
نتناقض,negative
نتناك,negative
نتنح,negative
نتنفخ,negative
نتنكر,negative
نتنيل,negative
نتهان,negative
نتهد,negative
نتهم,negative
نتواطأ,negative
نتوب,negative
نتوكس,negative
نجادل,negative
نجاس,negative
نجد,negative
نجرح,negative
نجرو,negative
نجس,negative
نجسس,negative
نجوع,negative
نحارب,negative
نحاسب,negative
نحاكم,negative
نحاكمك,negative
نحبس,negative
نحتج,negative
نحترق,negative
نحتقر,negative
نحذر,negative
نحرق,negative
نحرم,negative
نحرمو,negative
نحزن,negative
نحس,negative
نحسد,negative
نحسس,negative
نحشر,negative
نحطم,negative
نحقتر,negative
نحيتك,negative
نخازل,negative
نخاف,negative
نخالف,negative
نخب,negative
نخبط,negative
نخجل,negative
نخدع,negative
نخذلكم,negative
نخرب,negative
نخرس,negative
نخرص,negative
نخريب,negative
نخز,negative
نخسر,negative
نخش,negative
نخشي,negative
نخطء,negative
نخطيء,negative
نخطئ,negative
نخلص,negative
نخلصكم,negative
نخلف,negative
نخوف,negative
نخون,negative
نخونو,negative
نخوين,negative
نخيف,negative
ندافع,negative
ندام,negative
ندبحو,negative
ندد,negative
ندعمه,negative
ندعي,negative
ندم,negative
نذبح,negative
نربوك,negative
نربي,negative
نربيك,negative
نرتجف,negative
نرحل,negative
نردح,negative
نرعب,negative
نرفزه,negative
نرفض,negative
نركبك,negative
نرموك,negative
نرن,negative
نريح,negative
نريق,negative
نزايد,negative
نزرط,negative
نزع,negative
نزعل,negative
نزعلك,negative
نزعلو,negative
نزف,negative
نزلزل,negative
نزهق,negative
نزوغ,negative
نزوه,negative
نزيح,negative
نزيط,negative
نساي,negative
نسب,negative
نستبعد,negative
نستجعل,negative
نستخف,negative
نستدرج,negative
نستسلم,negative
نستغل,negative
نستغيث,negative
نستلم,negative
نستنجد,negative
نستنزف,negative
نستهزء,negative
نسجن,negative
نسجنو,negative
نسخر,negative
نسرق,negative
نسف,negative
نسفك,negative
نسفل,negative
نسقط,negative
نسكت,negative
نسوان,negative
نسون,negative
نسي,negative
نسيئ,negative
نشتت,negative
نشتم,negative
نشتمو,negative
نشتموك,negative
نشجب,negative
نشد,negative
نشدد,negative
نشعل,negative
نشل,negative
نشوه,negative
نشيع,negative
نشيل,negative
نصاب,negative
نصب,negative
نصبر,negative
نصتدم,negative
نصرخ,negative
نصمت,negative
نصيح,negative
نضر,negative
نضرب,negative
نضربك,negative
نضطر,negative
نضعف,negative
نضللو,negative
نضيع,negative
نضييع,negative
نطع,negative
نطعن,negative
نطغ,negative
نطغي,negative
نطهر,negative
نظلم,negative
نعاج,negative
نعارض,negative
نعاقب,negative
نعاقبه,negative
نعترض,negative
نعترف,negative
نعتقل,negative
نعتقلع,negative
نعتقلو,negative
نعدم,negative
نعذب,negative
نعر,negative
نعرص,negative
نعري,negative
نعريك,negative
نعزل,negative
نعصب,negative
نعصي,negative
نعط,negative
نعور,negative
نعيط,negative
نغتصب,negative
نغرق,negative
نغش,negative
نغضب,negative
نغلط,negative
نغللط,negative
نغور,negative
نغيب,negative
نفاق,negative
نفاقك,negative
نفت,negative
نفتت,negative
نفتر,negative
نفتن,negative
نفخ,negative
نفر,negative
نفسد,negative
نفسنه,negative
نفشخ,negative
نفشخك,negative
نفشل,negative
نفضح,negative
نفضحك,negative
نفلس,negative
نقاضي,negative
نقاوم,negative
نقبض,negative
نقتحم,negative
نقتص,negative
نقتل,negative
نقتلك,negative
نقتلو,negative
نقد,negative
نقرف,negative
نقص,negative
نقصر,negative
نقض,negative
نقض,negative
نقضي,negative
نقط,negative
نقع,negative
نقلعوك,negative
نقيل,negative
نكاه,negative
نكايه,negative
نكتم,negative
نكد,negative
نكدب,negative
نكدس,negative
نكذب,negative
نكذبو,negative
نكر,negative
نكره,negative
نكرهك,negative
نكسر,negative
نكسرو,negative
نكسف,negative
نكسه,negative
نكشف,negative
نكفر,negative
نلجا,negative
نلجمك,negative
نلطش,negative
نلعن,negative
نلعنك,negative
نلقن,negative
نلم,negative
نليف,negative
نماطل,negative
نمسخرك,negative
نمنع,negative
نمهل,negative
نموت,negative
نميمه,negative
ننافق,negative
ننبح,negative
ننتحر,negative
ننتحل,negative
ننتقد,negative
ننتقم,negative
ننتن,negative
ننتنيل,negative
ننتهي,negative
ننحني,negative
ننخرس,negative
ننرفز,negative
ننزع,negative
ننزف,negative
ننس,negative
ننسا,negative
ننسحب,negative
ننسو,negative
ننضرب,negative
ننفخ,negative
ننفضح,negative
ننكر,negative
ننكرها,negative
ننهزم,negative
ننهش,negative
ننيكك,negative
ننييكك,negative
نهاجم,negative
نهان,negative
نهب,negative
نهتك,negative
نهد,negative
نهدد,negative
نهدر,negative
نهدم,negative
نهرب,negative
نهرتل,negative
نهزيء,negative
نهزئ,negative
نهش,negative
نهك,negative
نهمل,negative
نهيج,negative
نهين,negative
نهييص,negative
نواح,negative
نوجع,negative
نولع,negative
نولول,negative
نيمين,negative
هابط,negative
هابل,negative
هاجم,negative
هاجمو,negative
هارب,negative
هاشتمك,negative
هان,negative
هايطلق,negative
هايف,negative
هبط,negative
هبل,negative
هبله,negative
هبوط,negative
هتتاجل,negative
هتتحسب,negative
هتتضرب,negative
هتتقتع,negative
هتحشر,negative
هتختف,negative
هتخربو,negative
هتخوفو,negative
هتزعل,negative
هتسكتو,negative
هتش,negative
هتشتغل,negative
هتشتم,negative
هتضيع,negative
هتعيل,negative
هتقع,negative
هتك,negative
هتكرهك,negative
هتموت,negative
هتوحشنا,negative
هتوحشونا,negative
هتولع,negative
هجايص,negative
هجر,negative
هجس,negative
هجص,negative
هجم,negative
هجوم,negative
هدام,negative
هدد,negative
هددني,negative
هدر,negative
هدم,negative
هذيان,negative
هرب,negative
هربان,negative
هربت,negative
هربو,negative
هربوا,negative
هرتل,negative
هرتله,negative
هرجل,negative
هروب,negative
هرول,negative
هري,negative
هزء,negative
هزأ,negative
هزق,negative
هزل,negative
هزم,negative
هزيمه,negative
هزئ,negative
هسهس,negative
هشتم,negative
هضيع,negative
هطق,negative
هطل,negative
هلاك,negative
هلس,negative
هلفطه,negative
هلك,negative
همج,negative
همجي,negative
همد,negative
هموت,negative
همومك,negative
هنشتم,negative
هنفشل,negative
هنكدب,negative
هننفخك,negative
هنيكك,negative
هوان,negative
هواهم,negative
هوج,negative
هياف,negative
هيتناك,negative
هيج,negative
هيجان,negative
هيحاسبك,negative
هيخسر,negative
هيربيك,negative
هيرحمنا,negative
هيسجنن,negative
هيسقط,negative
هيسموك,negative
هيص,negative
هيصه,negative
هيضرب,negative
هيضيعو,negative
هيعبرك,negative
هيفتش,negative
هيقبضك,negative
هيقتل,negative
هيمن,negative
هيندم,negative
هينيكك,negative
هيهرب,negative
هييس,negative
واسطه,negative
واطي,negative
واهم,negative
وجع,negative
وحش,negative
وحشيه,negative
ورط,negative
وساخه,negative
وسخ,negative
وسوس,negative
وضاعه,negative
وقاحه,negative
وقح,negative
وكس,negative
وكسه,negative
ولع,negative
ولعه,negative
ولول,negative
وهل,negative
وهم,negative
ياض,negative
ياكلاب,negative
يالهوي,negative
يامنافقين,negative
ياهب,negative
يائس,negative
يأس,negative
يبذ,negative
يبضن,negative
يبطل,negative
يبكي,negative
يبيح,negative
يتبرء,negative
يتبرأ,negative
يتبرؤن,negative
يتبعزق,negative
يتجاهل,negative
يتحبس,negative
يتحبسو,negative
يتحبسوا,negative
يتحرق,negative
يتحسر,negative
يتحشر,negative
يتحملك,negative
يتخاذل,negative
يتخاصم,negative
يتخرس,negative
يتخزوق,negative
يتخض,negative
يتخطف,negative
يتخلي,negative
يتخمد,negative
يتراجع,negative
يترب,negative
يتربي,negative
يترحم,negative
يتردد,negative
يتركوا,negative
يتريق,negative
يتسجن,negative
يتسحل,negative
يتسلح,negative
يتسول,negative
يتشتم,negative
يتشرد,negative
يتشل,negative
يتشلح,negative
يتشملل,negative
يتصاب,negative
يتطاول,negative
يتظاهر,negative
يتظاهرون,negative
يتظلم,negative
يتعارض,negative
يتعاطوها,negative
يتعدم,negative
يتعذب,negative
يتعر,negative
يتعرض,negative
يتعظوا,negative
يتعقب,negative
يتف,negative
يتفرس,negative
يتفنن,negative
يتقاعدوا,negative
يتقبض,negative
يتقتلو,negative
يتقمص,negative
يتكتم,negative
يتكسف,negative
يتلسع,negative
يتلم,negative
يتمسح,negative
يتمم,negative
يتناك,negative
يتنح,negative
يتنفخ,negative
يتنكر,negative
يتنيل,negative
يتهان,negative
يتهجر,negative
يتهد,negative
يتهدد,negative
يتهم,negative
يتهومنا,negative
يتواطأ,negative
يتوب,negative
يتورطوا,negative
يتوكس,negative
يجادل,negative
يجبر,negative
يجحم,negative
يجرح,negative
يجرو,negative
يجسس,negative
يجوع,negative
يحارب,negative
يحاسب,negative
يحاصر,negative
يحاكمك,negative
يحبس,negative
يحبط,negative
يحتج,negative
يحترق,negative
يحتقر,negative
يحتل,negative
يحذر,negative
يحرق,negative
يحرم,negative
يحرمنا,negative
يحرمو,negative
يحزن,negative
يحسد,negative
يحسس,negative
يحشر,negative
يحطم,negative
يحقتر,negative
يحك,negative
يخاذل,negative
يخازل,negative
يخاف,negative
يخب,negative
يخبط,negative
يخترق,negative
يخجل,negative
يخدر,negative
يخدع,negative
يخدك,negative
يخذلكم,negative
يخرب,negative
يخربيت,negative
يخرس,negative
يخرص,negative
يخز,negative
يخسر,negative
يخش,negative
يخشي,negative
يخطء,negative
يخطيء,negative
يخطئ,negative
يخلص,negative
يخلصكم,negative
يخلف,negative
يخو,negative
يخوف,negative
يخون,negative
يخونو,negative
يخوين,negative
يخيف,negative
يدافع,negative
يدبحو,negative
يدبحوا,negative
يدعي,negative
يدمر,negative
يدمن,negative
يدهس,negative
يذبح,negative
يراق,negative
يربوك,negative
يربيك,negative
يرتجف,negative
يرحل,negative
يردح,negative
يرعب,negative
يرفض,negative
يركب,negative
يركع,negative
يرموك,negative
يرن,negative
يريح,negative
يريق,negative
يزايد,negative
يزرط,negative
يزعل,negative
يزعلك,negative
يزعلو,negative
يزلزل,negative
يزهق,negative
يزوغ,negative
يزيح,negative
يزيط,negative
يزيل,negative
يسب,negative
يستاهلوا,negative
يستبعد,negative
يستبيح,negative
يستبيحو,negative
يستجعل,negative
يستحمل,negative
يستخف,negative
يستدرج,negative
يستسلم,negative
يستغفل,negative
يستغل,negative
يستغيث,negative
يستكرد,negative
يستلم,negative
يستنجد,negative
يستنزف,negative
يستنكرون,negative
يستهبلوش,negative
يستهتر,negative
يستهزء,negative
يسجن,negative
يسجنو,negative
يسحلونك,negative
يسخر,negative
يسخن,negative
يسرق,negative
يسرقو,negative
يسفك,negative
يسفل,negative
يسقط,negative
يسقطو,negative
يسيئ,negative
يشتت,negative
يشتم,negative
يشتمو,negative
يشتموك,negative
يشجب,negative
يشدد,negative
يشرذم,negative
يشعل,negative
يشكم,negative
يشل,negative
يشوه,negative
يشوهو,negative
يشويه,negative
يشيع,negative
يشيل,negative
يصاب,negative
يصبر,negative
يصبرك,negative
يصتدم,negative
يصرخ,negative
يصفع,negative
يصمت,negative
يصيب,negative
يصيح,negative
يصيع,negative
يضر,negative
يضرب,negative
يضربك,negative
يضطر,negative
يضعف,negative
يضللو,negative
يضيع,negative
يضييع,negative
يطعن,negative
يطغ,negative
يطغي,negative
يظلم,negative
يعارض,negative
يعاقب,negative
يعاقبه,negative
يعتدوا,negative
يعترض,negative
يعترف,negative
يعتقل,negative
يعتقلع,negative
يعتقلو,negative
يعدم,negative
يعذب,negative
يعذبو,negative
يعر,negative
يعرص,negative
يعري,negative
يعريك,negative
يعزل,negative
يعزلوا,negative
يعصب,negative
يعصي,negative
يعط,negative
يعظ,negative
يعل,negative
يعور,negative
يعورو,negative
يعورين,negative
يعيط,negative
يعيق,negative
يغتصب,negative
يغرق,negative
يغش,negative
يغصبن,negative
يغضب,negative
يغلط,negative
يغللط,negative
يغور,negative
يغيب,negative
يفتت,negative
يفتر,negative
يفتري,negative
يفتن,negative
يفتي,negative
يفر,negative
يفسد,negative
يفشخ,negative
يفشخك,negative
يفشل,negative
يفضح,negative
يفضحك,negative
يفلس,negative
يقاضي,negative
يقبض,negative
يقتحم,negative
يقتص,negative
يقتل,negative
يقتلك,negative
يقتلو,negative
يقحم,negative
يقرف,negative
يقصر,negative
يقضي,negative
يقع,negative
يقلعوك,negative
يقمع,negative
يقيل,negative
يكتم,negative
يكدب,negative
يكدس,negative
يكذب,negative
يكذبو,negative
يكر,negative
يكره,negative
يكرهك,negative
يكسر,negative
يكسرو,negative
يكسف,negative
يكشف,negative
يكفر,negative
يكلك,negative
يكوش,negative
يلجا,negative
يلجمك,negative
يلزقو,negative
يلطش,negative
يلعن,negative
يلعنك,negative
يلم,negative
يليف,negative
يماطل,negative
يمسخرك,negative
يمكر,negative
يمكرالله,negative
يمنع,negative
يمهل,negative
يموت,negative
ينافق,negative
يناقض,negative
ينبح,negative
ينتحر,negative
ينتحل,negative
ينتقد,negative
ينتقم,negative
ينتن,negative
ينتنيل,negative
ينتهي,negative
ينحني,negative
ينخرس,negative
يندد,negative
ينرفز,negative
ينرفزن,negative
ينزع,negative
ينزف,negative
ينس,negative
ينسا,negative
ينسحب,negative
ينسو,negative
ينضرب,negative
ينفخ,negative
ينفضح,negative
ينقط,negative
ينكر,negative
ينكران,negative
ينكرها,negative
ينهبو,negative
ينهزم,negative
ينهش,negative
ينور,negative
ينيكك,negative
ينييكك,negative
يهاجم,negative
يهان,negative
يهب,negative
يهتك,negative
يهد,negative
يهدد,negative
يهدر,negative
يهدم,negative
يهرب,negative
يهرتل,negative
يهزيء,negative
يهزئ,negative
يهش,negative
يهمل,negative
يهيج,negative
يهيص,negative
يهين,negative
يهييص,negative
يواطء,negative
يوجع,negative
يورط,negative
يوري,negative
يولع,negative
يولعو,negative
يولول,negative
يؤجل,negative
يؤسفن,negative
 قطيع,negative 
 راقي,positive
 متفائل,positive
 متفائله,positive
ابتسام,positive
ابداع,positive
اتبسط,positive
اتشرفت,positive
اتطوع,positive
اثق,positive
اجدع,positive
اجلال,positive
اجمد,positive
اجمل,positive
احباب,positive
احبب,positive
احترام,positive
احترامك,positive
احترم,positive
احرار,positive
احسان,positive
احسن,positive
احسنت,positive
احلى,positive
احلي,positive
احيك,positive
احييك,positive
اختراع,positive
اخلاص,positive
اخلاق,positive
اخوه,positive
ادب,positive
ادعم,positive
اروع,positive
استاذ,positive
استفاد,positive
استقرار,positive
اشجع,positive
اشراف,positive
اصيل,positive
اطيب ,positive
اظرف,positive
اعتزاز,positive
اعجاب,positive
اعجبتني,positive
اعشق,positive
اعظم,positive
افراج,positive
افرح,positive
افضل,positive
اقدر,positive
اقوي,positive
اكتساح,positive
اكرم,positive
التزم,positive
الذ,positive
امان,positive
امان,positive
امانته,positive
امانه,positive
امل,positive
امل,positive
امن,positive
امين,positive
انبسط,positive
انبسطت,positive
انبسطوا,positive
انتصار,positive
انتصر,positive
انساني,positive
انسب,positive
انصار,positive
انصر,positive
انظف,positive
انيق,positive
اهتمام,positive
اهم,positive
اهنيك,positive
اؤيد,positive
اؤيدك,positive
ايجاب,positive
ايجابي,positive
ايمان,positive
ايمانك,positive
باحبك,positive
باحترمك,positive
بارع,positive
بالتوفيق,positive
بالسلامه,positive
